2016-10-02 04:00:00	24.9	78	0.9	760.8
2016-10-02 05:00:00	25.1	77	1.5	744.3
2016-10-02 06:00:00	26.6	67	2.2	734.4
2016-10-02 07:00:00	26.8	68	1.5	750.5
2016-10-02 08:00:00	28.4	61	1.1	783.2
2016-10-02 09:00:00	29.8	56	0.8	863.7
2016-10-02 10:00:00	32.2	55	0.8	908.1
2016-10-02 11:00:00	33.3	48	1.1	958.3
2016-10-02 12:00:00	34.4	45	1.6	989
2016-10-02 13:00:00	34.9	44	0.7	1001.6
2016-10-02 14:00:00	33.2	46	0.8	999
2016-10-02 15:00:00	33.2	51	1.1	994.1
2016-10-02 16:00:00	32.7	52	1.3	982.4
2016-10-02 17:00:00	31.1	53	2.4	977.2
2016-10-02 18:00:00	29.3	61	2.6	1015.2
2016-10-02 19:00:00	28.4	64	2.3	1026.3
2016-10-02 20:00:00	28.1	64	2.8	1031.6
2016-10-02 21:00:00	27.9	66	2.6	1011.8
2016-10-02 22:00:00	27.7	68	3.5	998.6
2016-10-02 23:00:00	27.4	71	1.7	947.6
2016-10-03 00:00:00	26.7	73	1	884.9
2016-10-03 14:00:00	31.4	59	2.4	1275.4
2016-10-03 15:00:00	31.2	59	1.8	1250.3
2016-10-03 16:00:00	30.2	58	2	1251.4
2016-10-03 17:00:00	28.6	62	2.3	1213.4
2016-10-03 18:00:00	27.7	62	1.7	1232.6
2016-10-03 19:00:00	26.9	66	0.6	1217.1
2016-10-03 20:00:00	26.9	65	0.6	1191
2016-10-03 21:00:00	26.1	69	0.6	1155.5
2016-10-03 22:00:00	25.5	73	1.4	1128.7
2016-10-03 23:00:00	25.3	73	1	1065
2016-10-04 00:00:00	25.1	75	1.5	1028.4
2016-10-04 01:00:00	25.2	72	1	978.8
2016-10-04 02:00:00	25.1	73	1.5	967.3
2016-10-04 03:00:00	25.1	74	0.9	948.8
2016-10-04 04:00:00	24.7	77	1.1	921.6
2016-10-04 05:00:00	25.6	76	0.5	925.6
2016-10-04 06:00:00	25.6	75	0.5	930.2
2016-10-04 07:00:00	26.3	73	1.6	945.4
2016-10-04 08:00:00	27	70	1	1030.4
2016-10-04 09:00:00	27.8	65	1.2	1181.1
2016-10-04 10:00:00	28.5	64	1.9	1222
2016-10-04 12:00:00	31	54	0.6	1203.3
2016-10-04 13:00:00	31.2	53	1.1	1241.6
2016-10-04 14:00:00	31.7	54	2.2	1263
2016-10-04 15:00:00	31.5	52	2	1251.6
2016-10-04 16:00:00	30	54	1.6	1238.8
2016-10-04 17:00:00	29.4	56	1.2	1206.5
2016-10-04 18:00:00	28.8	57	2.5	1212.6
2016-10-04 19:00:00	27.8	63	2	1185.7
2016-10-04 20:00:00	27.6	60	2.3	1143.1
2016-10-04 21:00:00	27.1	58	1.9	1106.5
2016-10-04 22:00:00	26.6	67	1.8	1027
2016-10-04 23:00:00	26.1	68	1.5	987.9
2016-10-05 00:00:00	26.6	65	3.2	935
2016-10-05 01:00:00	26.5	65	3.4	883.4
2016-10-05 02:00:00	26.4	67	3.9	833
2016-10-05 03:00:00	26.3	68	2.9	804.4
2016-10-05 04:00:00	26.2	69	2.2	777.4
2016-10-05 05:00:00	26.4	69	2.3	786.4
2016-10-05 06:00:00	26.4	70	1.9	789.4
2016-10-05 07:00:00	27	70	2.5	843
2016-10-05 08:00:00	28.1	67	2.6	970.8
2016-10-05 09:00:00	28.8	66	3.5	1144.7
2016-10-05 10:00:00	30.3	64	4.1	1217.8
2016-10-05 11:00:00	31.3	61	4.6	1264.3
2016-10-05 12:00:00	30.8	63	4.6	1260.1
2016-10-05 13:00:00	31.2	61	5.3	1232.5
2016-10-05 14:00:00	31	60	5.2	1282.9
2016-10-05 15:00:00	30	63	4.8	1266.2
2016-10-05 16:00:00	29	65	6	1244
2016-10-05 17:00:00	28.3	68	4.6	1223.3
2016-10-05 18:00:00	27.9	70	2.9	1206.2
2016-10-05 19:00:00	27.6	72	3.6	1196.6
2016-10-05 20:00:00	27.6	72	3.5	1154.6
2016-10-05 21:00:00	27.3	75	3	1112.7
2016-10-05 22:00:00	27.3	74	3.4	1058.7
2016-10-05 23:00:00	26.2	78	1.9	1015.7
2016-10-06 00:00:00	26.3	76	3.5	950.9
2016-10-06 01:00:00	26.2	78	2.5	879
2016-10-06 02:00:00	26.6	79	2.7	839
2016-10-06 03:00:00	27.2	78	4.7	811.6
2016-10-06 04:00:00	27.3	78	4.2	799.8
2016-10-06 05:00:00	26.2	81	3	802.3
2016-10-06 06:00:00	26.4	82	2	813.5
2016-10-06 07:00:00	26.9	81	2.7	864.1
2016-10-06 08:00:00	27.9	72	3.8	983.2
2016-10-06 09:00:00	29	65	4.4	1159.2
2016-10-06 10:00:00	30.7	60	5.1	1218.8
2016-10-06 11:00:00	31.9	54	3.6	1269.9
2016-10-06 12:00:00	32	52	4.4	1237.6
2016-10-06 13:00:00	32.4	52	3.4	1277.2
2016-10-06 14:00:00	32.4	52	4	1295.1
2016-10-06 15:00:00	31.3	62	3.7	1276.7
2016-10-06 16:00:00	30.1	58	3.8	1255
2016-10-06 17:00:00	29.1	60	3.2	1212.8
